topic,Unique_Column,playlist_id,channel_id,video_id,video_link,video_title,username,user_id,Comment,length,Sum
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLZoTAELRMXVMdJ5sqbCK2LiM0HhQVWNzm,PLZoTAELRMXVMdJ5sqbCK2LiM0HhQVWNzm,UCNU_lfiiWBdtULKOw6X0Dig,IKgBLTeQQL8,https://www.youtube.com/watch?v=IKgBLTeQQL8,Natural Language Processing|Bag Of Words Intuition,Deepak Kumar,UCkFYG9tzSkxYIFhaioOJmHg,"Thank you so much for the great explanation! I have now cleared the basics of BoW. Also, it cleared me somewhat to understand the advantages & disadvantages of BoW. Well, explanation.",30,100.0
Probability,https://www.youtube.com/playlist?list=PLU6SqdYcYsfLRq3tu-g_hvkHDcorrtcBK,PLU6SqdYcYsfLRq3tu-g_hvkHDcorrtcBK,UC_4NoVAkQzeSaxCgm-to25A,YciBHHeswBM,https://www.youtube.com/watch?v=YciBHHeswBM,"Regression Analysis, Angle Between Two Regression Lines, Proof",Aditya Prakash,UCZ1ZxxyhQRgXdddkrQfBTYw,Thank so much sir. you were hope for me in time of corona crisis.,14,100.0
Linear Regression,https://www.youtube.com/watch?v=ZkjP5RJLQF4,(Blank),UCFrjdcImgcQVyFbK04MBEhA,ZkjP5RJLQF4,https://www.youtube.com/watch?v=ZkjP5RJLQF4,"Statistics 101: Linear Regression, The Very Basics 📈",Sushma Prasad,UCkxa2Az2C7h_FGzLlh17L1A,Explanation is awesome. Thanks for helping in understanding the basics,10,100.0
classification in machine learning,https://www.youtube.com/playlist?list=PLYwpaL_SFmcBhOEPwf5cFwqo5B-cP9G4P,PLYwpaL_SFmcBhOEPwf5cFwqo5B-cP9G4P,UCyHta2dyCTkf29AB67AYn7A,ADaxql883-M,https://www.youtube.com/watch?v=ADaxql883-M,Conditional Probability Explained with Solved Example and Sample Space in Hindi,Dev kahar,UCdtpQf_sRKsAv4uQUeUyFOw,He is Best,3,100.0
NLP sentiment analysis,https://www.youtube.com/watch?v=2iMigWkmG6c,(Blank),UCWkh8mlJwYqhV9Qn-1NBRcw,2iMigWkmG6c,https://www.youtube.com/watch?v=2iMigWkmG6c,Sentiment Analysis Using Machine Learning and Python | Sentiment Analysis | NLP Tutorials in Hindi,Madhvi Rane,UCLgpu_OiYiC7sm-JKb6b77w,Great in depth . explained,4,100.0
classification in machine learning,https://www.youtube.com/playlist?list=PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,UCtYLUTtgS3k1Fg4y5tAhLbw,BfKanl1aSG0,https://www.youtube.com/watch?v=BfKanl1aSG0,Logistic Regression Details Pt 2: Maximum Likelihood,Jorge Bretones Santamarina,UCk5138W5I2tqidH5z2Sgf1w,These videos are amazing!! Congratulations on this fine job!,9,100.0
Decision Tree,https://www.youtube.com/playlist?list=PLPOTBrypY74xS3WD0G_uzqPjCQfU6IRK-,PLPOTBrypY74xS3WD0G_uzqPjCQfU6IRK-,UCCtkE-r-0Mvp7PwAvxzSdvw,Ud5XlhG8-gU,https://www.youtube.com/watch?v=Ud5XlhG8-gU,Coding a Decision Tree from Scratch in Python p.4: Helper Functions cont'd,Abhishek Murali,UCpdTi0V1qYuUfohmaDfalXQ,Hey can I use this code for any dataset For example I have a dataset which has around 30 features and okay280 entries So will this still work??,27,92.59259259
Decision Tree,https://www.youtube.com/playlist?list=PLPOTBrypY74xS3WD0G_uzqPjCQfU6IRK-,PLPOTBrypY74xS3WD0G_uzqPjCQfU6IRK-,UCCtkE-r-0Mvp7PwAvxzSdvw,Twow3toMQiw,https://www.youtube.com/watch?v=Twow3toMQiw,Coding a Decision Tree from Scratch in Python p.2: Helper Functions,Andrew Wilson,UCW8NFcv8Zj-rAuEscHwg18Q,"Hi, I have an assignment due tomorrow and was getting very overwhelmed with understanding the implementation of this, until I found your video. Thank you! You genuinely saved me from so much stress",33,100.0
Linear Algebra,https://www.youtube.com/playlist?list=PL49CF3715CB9EF31D,PL49CF3715CB9EF31D,UCEBb1b_L6zDS3xTUrIALZOw,ZK3O402wf1c,https://www.youtube.com/watch?v=ZK3O402wf1c,"Lec 1 | MIT 18.06 Linear Algebra, Spring 2005",Adrian Vrabie,UC6u_BcZgb-rWICeDsAikJdQ,after watching this video I want to buy his book. I never thought he would be so brilliant,18,100.0
Linear Regression,https://www.youtube.com/playlist?list=PLblh5JKOoLUIzaEkCLIUxQFjPIlapw8nU,PLblh5JKOoLUIzaEkCLIUxQFjPIlapw8nU,UCtYLUTtgS3k1Fg4y5tAhLbw,nk2CQITm_eo,https://www.youtube.com/watch?v=nk2CQITm_eo,"Linear Regression, Clearly Explained!!!",X Zhou,UCAr7RWrR9tazgX0NXDqq8KQ,"Hey Josh, thanks for the great videos! One quick question. At 19:13 where the equation for F turns up, should the numerator be S mean ( ( ) Sf it pf it ( ) ) / ( p mean ) or S mean ( ) Sf it pf it ( ) / ( p mean ) ? wondered if there is a pair of bracket missing there.",49,100.0
exploratory data analysis,https://www.youtube.com/watch?v=-o3AxdVcUtQ,(Blank),UCkw4JCwteGrDHIsyIIKo4tQ,#NAME?,https://www.youtube.com/watch?v=-o3AxdVcUtQ,Exploratory Data Analysis (EDA) Using Python | Python Data Analysis | Python Training | Edureka,darshika verma,UCfG4kS8ep1MukwDzzGyqmbw,Why continuous variables are used to plot the box plot using categorical plot cat plot ( ( ) ) ? ? ? ?,15,100.0
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLZoTAELRMXVMdJ5sqbCK2LiM0HhQVWNzm,PLZoTAELRMXVMdJ5sqbCK2LiM0HhQVWNzm,UCNU_lfiiWBdtULKOw6X0Dig,u8utlK_c5C8,https://www.youtube.com/watch?v=u8utlK_c5C8,Tutorial 30- Recurrent Neural Network Forward Propogation With Time,Sindhuja Pateel,UCk8NN8zU6wwccLPhliSpijA,I cannot see where nlp videos are please any one can help,12,91.66666667
Decision Tree,https://www.youtube.com/playlist?list=PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,UCtYLUTtgS3k1Fg4y5tAhLbw,g9c66TUylZ4,https://www.youtube.com/watch?v=g9c66TUylZ4,"Regression Trees, Clearly Explained!!!",Felipe Sci,UC1KdaKlM_Zh5Hi_BMzquIRQ,"How can anybody give dislike for this series of videos? 1) Other teachers from paid courses or from another channel 2) Egocentric people That is""´ too simple, you are insulting the statistics"" 3) Naturally born haters 4) The ones that accidentally press the thumbs down instead of thumbs up QUADRUPLE BAM!",47,100.0
Set Theory,https://www.youtube.com/watch?v=ymGt7I4Yn3k,(Blank),UC_hukbByJP7OZ3Xm2tszacQ,ymGt7I4Yn3k,https://www.youtube.com/watch?v=ymGt7I4Yn3k,Russell's Paradox - a simple explanation of a profound problem,Melinda Green,UCopaBME6NwyViItU3yLfRAQ,"Of course the paradox can be escaped, because true paradoxes do not exist. It is like the one about the town where the only barber shaves every man who does not shave himself. It sounds like a paradox but the error was in assuming that such a town can exist. And that is the same problem with the"" set of all sets that do not contain themselves"". That set sounds well defined, but it cannot exist either. Also, is this guy Tucker Carlsons' brother? Because they sure talk alike.",89,98.87640449
classification in machine learning,https://www.youtube.com/playlist?list=PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,UCtYLUTtgS3k1Fg4y5tAhLbw,Gv9_4yMHFhI,https://www.youtube.com/watch?v=Gv9_4yMHFhI,A Gentle Introduction to Machine Learning,Arjun Kalidas,UC0dPHthdTRQU_kwgvYxwUVA,oh man. I laughed my a** off. Such an interesting way to teach ML. Great work. I became your fan instantly.,21,100.0
Linear Algebra,https://www.youtube.com/playlist?list=PLU6SqdYcYsfJOGZdxUpDk3w9o-w94-RoG,PLU6SqdYcYsfJOGZdxUpDk3w9o-w94-RoG,UC_4NoVAkQzeSaxCgm-to25A,DtNbBPfDoL8,https://www.youtube.com/watch?v=DtNbBPfDoL8,"Diagonalization | Eigenvalues, Eigenvectors with Concept of Diagonalization  | Matrices",21bms023 Ashok kumar,UCSVJgxDxLRnouaiB8kU0Snw,"Sir , really you are legend",5,100.0
classification in machine learning,https://www.youtube.com/playlist?list=PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,UCtYLUTtgS3k1Fg4y5tAhLbw,4jRBRDbJemM,https://www.youtube.com/watch?v=4jRBRDbJemM,"ROC and AUC, Clearly Explained!",01Robin0101,UCLNU_AKFUPEe9h87dtbbzQg,"Great explanation as always! However, I was wondering how the curves are calculated for non"" probabilistic"" methods like tree based models including( the Random Forest you mentioned in the video), SVM etc. I was hoping you could provide some BAM on that.",42,97.61904762
dashboard creation in tableau,https://www.youtube.com/watch?v=aHaOIvR00So,(Blank),UCkw4JCwteGrDHIsyIIKo4tQ,aHaOIvR00So,https://www.youtube.com/watch?v=aHaOIvR00So,Tableau Full Course - Learn Tableau in 6 Hours | Tableau Training for Beginners | Edureka,Michael Akindele,UCqDeHxky9eCoqMwMynmCnSQ,This is very educative. Can I have the dataset for practice or where can I get the dataset?,18,88.88888889
Linear Algebra,https://www.youtube.com/playlist?list=PLU6SqdYcYsfJOGZdxUpDk3w9o-w94-RoG,PLU6SqdYcYsfJOGZdxUpDk3w9o-w94-RoG,UC_4NoVAkQzeSaxCgm-to25A,7a9Yawt1O50,https://www.youtube.com/watch?v=7a9Yawt1O50,System Of Linear Equations | Homogeneous Equation | Matrices,Rakesh yadav,UC5FtxF0KebiGBmsOC01TSNA,Thank you so much sir,5,100.0
Linear Algebra,https://www.youtube.com/playlist?list=PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,UCYO_jab_esuFRV4b17AJtAw,rHLEWRxRGiM,https://www.youtube.com/watch?v=rHLEWRxRGiM,"Three-dimensional linear transformations | Chapter 5, Essence of linear algebra",My Sketching Journey,UC9izcRsHphg2UkWYDoUbM1A,"Sir, Is it necessary for a vector always to start from origin ? I mean it can start from somewhere else also and then for one point there can more than one vector pointing to that point . as you said in this video that every point in space is just a proxy for a vector who has its tip at that point . For example we have two vectors in d2 (1,1) and (2,1) and resultant vector is (1,0) Here and(1,0) (2,1) are pointing towards the same point ie.. point (2,2).",84,100.0
Linear Regression,https://www.youtube.com/playlist?list=PLblh5JKOoLUIzaEkCLIUxQFjPIlapw8nU,PLblh5JKOoLUIzaEkCLIUxQFjPIlapw8nU,UCtYLUTtgS3k1Fg4y5tAhLbw,PaFPbb66DxQ,https://www.youtube.com/watch?v=PaFPbb66DxQ,The Main Ideas of Fitting a Line to Data (The Main Ideas of Least Squares and Linear Regression.),Setareh Siralek,UC3QBoYBHzpc-qeY6HvVjkXQ,Why using absolute make the math tricky?!,7,100.0
ANN Model,https://www.youtube.com/playlist?list=PLeo1K3hjS3uu7CxAacxVndI4bE_o3BDtO,PLeo1K3hjS3uu7CxAacxVndI4bE_o3BDtO,UCh9nVJoWXmFb7sLApWGcLPQ,ER2It2mIagI,https://www.youtube.com/watch?v=ER2It2mIagI,"What is a Neural Network | Deep Learning Tutorial 4 (Tensorflow2.0, Keras & Python)",Kiran MK,UC788NwU9hJOxv_aGLH5NDGw,"Excellently explained!!, great work sir.",5,100.0
Decision Tree,https://www.youtube.com/playlist?list=PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,UCtYLUTtgS3k1Fg4y5tAhLbw,7VeUPuFGJHk,https://www.youtube.com/watch?v=7VeUPuFGJHk,StatQuest: Decision Trees,Devleena Bhattacharjee,UCjtGal5vR3Zyjkchq-e47Ow,Loving your videos ! Thank you immensely for the awesome work,10,100.0
Linear Regression,https://www.youtube.com/playlist?list=PLIeGtxpvyG-LoKUpV0fSY8BGKIMIdmfCi,PLIeGtxpvyG-LoKUpV0fSY8BGKIMIdmfCi,UCFrjdcImgcQVyFbK04MBEhA,Qa2APhWjQPc,https://www.youtube.com/watch?v=Qa2APhWjQPc,"Statistics 101: Linear Regression, The Least Squares Method",Gopala Krishna,UCKXLDQR5WyXBiGRAnE5kfNw,why does using ordinary least square on here or ? is any another method to finding the b1 & 0 ?,17,100.0
Set Theory,https://www.youtube.com/watch?v=WbWlUUkjJVQ,(Blank),UC9dyrsYEmD4iGJ8Oz1G5dpw,WbWlUUkjJVQ,https://www.youtube.com/watch?v=WbWlUUkjJVQ,Sets Class 11 |  Maths Chapter 1 | Concept/Types/Questions/Solutions/Concept/Represention/Super Set,Shiv Vyas,UC0SuyIl4Z5BcojFPM8B7Z3g,Best explanation sir,3,100.0
Decision Tree,https://www.youtube.com/playlist?list=PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,UCtYLUTtgS3k1Fg4y5tAhLbw,q90UDEgYqeI,https://www.youtube.com/watch?v=q90UDEgYqeI,Classification Trees in Python from Start to Finish,Rohit Rajora,UCYf6jnZ8LT6lS7WR1Liyvow,"Can someone please share the dataset csv file when( I tried downloading it, the website came up with this I am""' sorry, the dataset machine"" learning databases"" does not appear to exist"" )",32,90.625
Linear Regression,https://www.youtube.com/watch?v=lzGKRSvs5HM,(Blank),UCyHta2dyCTkf29AB67AYn7A,lzGKRSvs5HM,https://www.youtube.com/watch?v=lzGKRSvs5HM,Linear Regression Explained in Hindi ll Machine Learning Course,Web Mafia,UC48Q0RMalRvIKoKyh8zOQhA,thank you,2,100.0
Linear Regression,https://www.youtube.com/watch?v=1-OGRohmH2s,(Blank),UCNU_lfiiWBdtULKOw6X0Dig,1-OGRohmH2s,https://www.youtube.com/watch?v=1-OGRohmH2s,Tutorial 26- Linear Regression Indepth Maths Intuition- Data Science,Kartik Shrivastava,UCv7veFMQmL9SbAOf3aoRf1g,17:33 Should not it be d cost Fun cm ( ( ) ) / dm() ?,9,100.0
exploratory data analysis,https://www.youtube.com/playlist?list=PLZoTAELRMXVPQyArDHyQVjQxjj_YmEuO9,PLZoTAELRMXVPQyArDHyQVjQxjj_YmEuO9,UCNU_lfiiWBdtULKOw6X0Dig,3r73eCNQGAM,https://www.youtube.com/watch?v=3r73eCNQGAM,Autoviz-Automatically Visualize Any Dataset With Single Line Of Code,Vote Progressive ,UC8wJVtdLstV2W4_dZZpCcZg,"Holy sht!, adding this to my library quiver.",8,87.5
classification in machine learning,https://www.youtube.com/playlist?list=PLYwpaL_SFmcBhOEPwf5cFwqo5B-cP9G4P,PLYwpaL_SFmcBhOEPwf5cFwqo5B-cP9G4P,UCyHta2dyCTkf29AB67AYn7A,ZkyQ4rNIFvE,https://www.youtube.com/watch?v=ZkyQ4rNIFvE,DBSCAN (Density Based Spatial Clustering Of Applications with Noise) ll Machine Learning (Hindi),Junaid Daud,UCHDOlbl6g1KbJgG-Wmx8r2A,one of the best lectures on machine learning. Love from Pakistan,11,90.90909091
Decision Tree,https://www.youtube.com/playlist?list=PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,UCtYLUTtgS3k1Fg4y5tAhLbw,jxuNLH5dXCs,https://www.youtube.com/watch?v=jxuNLH5dXCs,Gradient Boost Part 3 (of 4): Classification,Siddhant Jain,UC4qMlMXE3ccL4Kv1MHHJWlA,"Dislike for intro, Like for content",6,100.0
Linear Algebra,https://www.youtube.com/watch?v=kjBOesZCoqc,(Blank),UCYO_jab_esuFRV4b17AJtAw,kjBOesZCoqc,https://www.youtube.com/watch?v=kjBOesZCoqc,Essence of linear algebra preview,jmw150,UC2Izr-RKhkHoN8CkR5T7KoQ,This is wonderful. I am taking a class on this topic in a few weeks. I am worried about not getting enough out of it.,25,100.0
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLZoTAELRMXVMdJ5sqbCK2LiM0HhQVWNzm,PLZoTAELRMXVMdJ5sqbCK2LiM0HhQVWNzm,UCNU_lfiiWBdtULKOw6X0Dig,H6du_pfuznE,https://www.youtube.com/watch?v=H6du_pfuznE,Stock Price Prediction And Forecasting Using Stacked LSTM- Deep Learning,Shalini Anunay,UC5lwRfTVLnzYiQmoT7_Noug,"Krish, the best part in your teaching is. somehow, you match the audience frequency!",14,92.85714286
Linear Regression,https://www.youtube.com/watch?v=QAEZOhE13Wg,(Blank),UC_4NoVAkQzeSaxCgm-to25A,QAEZOhE13Wg,https://www.youtube.com/watch?v=QAEZOhE13Wg,"Regression Analysis, Regression Coefficient, Linear Regression Part-I",In tech,UCYyEbVC5fz6eDqhI-eVnUsQ,You are very great sir🙏🙏🙏🙏,5,100.0
Linear Regression,https://www.youtube.com/watch?v=ZkjP5RJLQF4,(Blank),UCFrjdcImgcQVyFbK04MBEhA,ZkjP5RJLQF4,https://www.youtube.com/watch?v=ZkjP5RJLQF4,"Statistics 101: Linear Regression, The Very Basics 📈",Angela Rush,UCW-fT0o5H7X53-WS24FGWPA,You are a are amazing. Thank you for starting from the beginning and explaining terms and illustrating them. I am a grad student getting my MSN in nursing informatics. I cannot thank you enough.,34,97.05882353
dashboard creation in tableau,https://www.youtube.com/playlist?list=PLge_oNJswtYsOJlAvE1afXtmoJo27lbsm,PLge_oNJswtYsOJlAvE1afXtmoJo27lbsm,UClb90NQQcskPUGDIXsQEz5Q,O7WbVj5apxU,https://www.youtube.com/watch?v=O7WbVj5apxU,Build Glass Website with HTML and CSS Tutorial,rachael Amuge,UCNf4yCzO3kunaKTCPEM7PzA,Hi I like your tutorials and I highly appreciate your hard work but here am inquiring about something about if it is possible to get tutorials for python and Django,30,96.66666667
Linear Regression,https://www.youtube.com/watch?v=NUXdtN1W1FE,(Blank),UCsvqVGtbbyHaMoevxPAq9Fg,NUXdtN1W1FE,https://www.youtube.com/watch?v=NUXdtN1W1FE,Linear Regression Analysis | Linear Regression in Python | Machine Learning Algorithms | Simplilearn,Sathish Kumar,UCrGx9MkaD8HZKpine8dSO8g,can I have the data files to id please,9,100.0
classification in machine learning,https://www.youtube.com/playlist?list=PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,UCtYLUTtgS3k1Fg4y5tAhLbw,4b5d3muPQmA,https://www.youtube.com/watch?v=4b5d3muPQmA,StatQuest: K-means clustering,Michael Yang,UCl2DuhOYMV2dUXvB3OdKJKg,"He explained everything so simply and clearly, a very solid tutorial video to start with!",15,100.0
Decision Tree,https://www.youtube.com/playlist?list=PLKnIA16_RmvYGY_n9PP8zN-0LG9MoZRjU,PLKnIA16_RmvYGY_n9PP8zN-0LG9MoZRjU,UCCWi3hpnq_Pe03nGxuS7isg,cSUEmTX9qSU,https://www.youtube.com/watch?v=cSUEmTX9qSU,Overfitting in Decision Trees | Decision Tree Part 6,Mrigank Chugh,UCDuzUfBg8dVk6XsY56DBUYg,"I just discovered this channel, great work man!",8,100.0
Linear Algebra,https://www.youtube.com/playlist?list=PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,UCYO_jab_esuFRV4b17AJtAw,fNk_zzaMoSs,https://www.youtube.com/watch?v=fNk_zzaMoSs,"Vectors | Chapter 1, Essence of linear algebra",Ahmed Al Saati,UCixEZB9ObZ6KfvUiDbtTCFg,"Only nine minutes but with big efforts scientific( material, auditing the material, script and graphics motion) with production management and then FREE for people. Thank you very much for teaching us.",31,100.0
