topic,Unique_Column,playlist_id,channel_id,video_id,video_link,video_title,username,user_id,Comment,length,Sum
dashboard creation in tableau,https://www.youtube.com/playlist?list=PLeo1K3hjS3usDI9XeUgjNZs6VnE0meBrL,PLeo1K3hjS3usDI9XeUgjNZs6VnE0meBrL,UCh9nVJoWXmFb7sLApWGcLPQ,a2CO-OWk2xo,https://www.youtube.com/watch?v=a2CO-OWk2xo,Tableau Project For Beginners | Sales Insights : 6 - Feedback From Stakeholders & Profit Analysis,Bhai Sahab,UCtiC6Z0Eha9SP3YU8oiX_kQ,sir can you give personal tutorials,6,100.0
classification in machine learning,https://www.youtube.com/watch?v=U3SfXcPqeTo,(Blank),UCeVMnSShP_Iviwkknt83cww,U3SfXcPqeTo,https://www.youtube.com/watch?v=U3SfXcPqeTo,[Hindi] Supervised Learning : Classification  - Machine Learning Tutorials Using Python In Hindi,jatin vamja,UCfj14BvcR2-rFECf4WEUMAA,Please continue this series,4,100.0
Linear Regression,https://www.youtube.com/playlist?list=PLblh5JKOoLUIzaEkCLIUxQFjPIlapw8nU,PLblh5JKOoLUIzaEkCLIUxQFjPIlapw8nU,UCtYLUTtgS3k1Fg4y5tAhLbw,Hrr2anyK_5s,https://www.youtube.com/watch?v=Hrr2anyK_5s,"Design Matrix Examples in R, Clearly Explained!!!",RussetMantle,UCpz1Euu4vFHCtfNxmn_hpEQ,"3:46 If the slopes for the 2 types of mouse are obviously different, how can we specify in the formula that we want 2 separate slopes?",23,100.0
Linear Regression,https://www.youtube.com/playlist?list=PLF596A4043DBEAE9C,PLF596A4043DBEAE9C,UClD8c_piy1nrJySPJUgyivg,zPG4NjIkCjc,https://www.youtube.com/watch?v=zPG4NjIkCjc,An Introduction to Linear Regression Analysis,Tanjina Noumi,UCsZxTtfOlRcvShQ4ishPn0Q,no one can explain better than this I bet.😮,9,100.0
classification in machine learning,https://www.youtube.com/playlist?list=PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,UCtYLUTtgS3k1Fg4y5tAhLbw,FgakZw6K1QQ,https://www.youtube.com/watch?v=FgakZw6K1QQ,"StatQuest: Principal Component Analysis (PCA), Step-by-Step",Abhranil Mukhopadhyay,UCW2iUohQFy32QYWii0sIr7Q,Pure Genius!! Keep up the Good work and may god make all your wishes come true. Thanks a ton.,19,100.0
Probability,https://www.youtube.com/watch?v=lZSL7Tm5ViA,(Blank),UCeAnrUKcxFGrMXfHgj0eMjg,lZSL7Tm5ViA,https://www.youtube.com/watch?v=lZSL7Tm5ViA,Probability,Shreyas S Madane,UC_kPFcCQbr_ss5rPsHU5Mgw,Please create your own app,5,100.0
NLP sentiment analysis,https://www.youtube.com/watch?v=O_B7XLfx0ic,(Blank),UCkw4JCwteGrDHIsyIIKo4tQ,O_B7XLfx0ic,https://www.youtube.com/watch?v=O_B7XLfx0ic,A Quick Guide To Sentiment Analysis | Sentiment Analysis In Python Using Textblob  |  Edureka,Rishabh shah,UCOe4HtfUgXijCV8V8YqYfQQ,awesome video 👍👍,2,100.0
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLQVvvaa0QuDf2JswnfiGkliBInZnIC4HL,PLQVvvaa0QuDf2JswnfiGkliBInZnIC4HL,UCfzlCWGWYyIQ0aLC5w48gBQ,SB8ckgT8l9c,https://www.youtube.com/watch?v=SB8ckgT8l9c,Twitter Sentiment Analysis - Natural Language Processing With Python and NLTK p.20,Nitin Veer,UCRL-t7Z7FEpL7UHkahxkOvA,I am trying to run the code in which everything is pickle dumped on linux but getting a memory error Mln classifier . please help,24,91.66666667
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLKnIA16_RmvZo7fp5kkIth6nRTeQQsjfX,PLKnIA16_RmvZo7fp5kkIth6nRTeQQsjfX,UCCWi3hpnq_Pe03nGxuS7isg,269IGagoJfs,https://www.youtube.com/watch?v=269IGagoJfs,POS Tagging | Part of Speech Tagging in NLP | Hidden Markov Models in NLP | Viterbi Algorithm in NLP,ronyl,UCVfK3qxSHjUqmSbxRV4UCXA,"Sir NLP playlist is really very amazing and very informative. Please upload more and more videos, and please suggest me best book for NLP.",24,91.66666667
Probability,https://www.youtube.com/playlist?list=PLAgI6rpfCR8mipQdzcbFTssw42p28Gokv,PLAgI6rpfCR8mipQdzcbFTssw42p28Gokv,UCNbO096FFaGvZoYuGIRv6Zg,aIZLnFmVtrI,https://www.youtube.com/watch?v=aIZLnFmVtrI,"Permutation, Combination & Probability |Class 3|Permutation, Combination & Probability By Aditya Sir",Priyanka Dhusriya,UCQJ3Skd0fKnYQKeXyxcAi-A,Thank you sir,3,100.0
Set Theory,https://www.youtube.com/watch?v=enHai1y5Knc,(Blank),UCEg3PHVR0vt3azbs_Qk_6cw,enHai1y5Knc,https://www.youtube.com/watch?v=enHai1y5Knc,Sets | CBSE Class 11 Maths Chapter 1 | Complete Lesson in ONE Video,Nikita Nag,UCNUQPfq7BaEool_jKbC7Q6w,Thanks a lot mam,4,100.0
Linear Regression,https://www.youtube.com/playlist?list=PLIeGtxpvyG-LoKUpV0fSY8BGKIMIdmfCi,PLIeGtxpvyG-LoKUpV0fSY8BGKIMIdmfCi,UCFrjdcImgcQVyFbK04MBEhA,ZkjP5RJLQF4,https://www.youtube.com/watch?v=ZkjP5RJLQF4,"Statistics 101: Linear Regression, The Very Basics 📈",EV Apartments,UCzQUIjddB2_uYtol47GZibw,"Sum"" of squares is actually a sum of squares"". MIND BLOWN!! Thank you for this!",15,100.0
dashboard creation in tableau,https://www.youtube.com/playlist?list=PLge_oNJswtYsOJlAvE1afXtmoJo27lbsm,PLge_oNJswtYsOJlAvE1afXtmoJo27lbsm,UCBlr2jG1onljL-gUy9bbhJw,wEfaoAa99XY,https://www.youtube.com/watch?v=wEfaoAa99XY,Responsive Side Navigation Bar in HTML CSS And JavaScript | Dashboard Sidebar Menu,Prabhakar Kumar,UCFG0MHUmVo2BwuWhi6j5r5A,Source code?,2,100.0
classification in machine learning,https://www.youtube.com/playlist?list=PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,UCtYLUTtgS3k1Fg4y5tAhLbw,O2L2Uv9pdDA,https://www.youtube.com/watch?v=O2L2Uv9pdDA,"Naive Bayes, Clearly Explained!!!",niceguy,UCLURkqzdcGe9NYl2tb5uhBw,The worst part about this video is that the song lasts for only about 15 seconds hahahaha. D: P: loads of love to you Mr. Starmer from India Love,28,92.85714286
Decision Tree,https://www.youtube.com/playlist?list=PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,UCtYLUTtgS3k1Fg4y5tAhLbw,g9c66TUylZ4,https://www.youtube.com/watch?v=g9c66TUylZ4,"Regression Trees, Clearly Explained!!!",Sanjay B,UCROQv5IJjzZBDV8VJvJgzRA,BAM This ! ! ! ! . is so perfect and Precise. Thanks a lot Josh,11,100.0
Decision Tree,https://www.youtube.com/watch?v=1Px2U0rprSs,(Blank),UCIlJ4pk3uzyWoeoBkGs0hxQ,1Px2U0rprSs,https://www.youtube.com/watch?v=1Px2U0rprSs,A level Business Revision - Decision Trees,Fahima Khatun,UCWbaU8sDpyXphpvrfftiTew,Hi I wanted to ask if your videos cover all the content that is required for us to learn. Thank you :),21,100.0
ANN Model,https://www.youtube.com/playlist?list=PLeo1K3hjS3uu7CxAacxVndI4bE_o3BDtO,PLeo1K3hjS3uu7CxAacxVndI4bE_o3BDtO,UCh9nVJoWXmFb7sLApWGcLPQ,oDAPkZ53zKk,https://www.youtube.com/watch?v=oDAPkZ53zKk,"Convolution padding and stride | Deep Learning Tutorial 25 (Tensorflow2.0, Keras & Python)",Pizner,UCXcf3-kpQ9R68PSFdplJwVw,thank you !,2,100.0
Decision Tree,https://www.youtube.com/playlist?list=PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,UCtYLUTtgS3k1Fg4y5tAhLbw,J4Wdy0Wc_xQ,https://www.youtube.com/watch?v=J4Wdy0Wc_xQ,"StatQuest: Random Forests Part 1 - Building, Using and Evaluating",Manideep Gupta,UCuy1elrkatkBboR6VU4BsBg,Bam Bam Double Bam!!! Awesome Tutorial Videos and very helpful!!,10,100.0
Set Theory,https://www.youtube.com/watch?v=X56zst79Xjg,(Blank),UCSIvk78tK2TiviLQn4fSHaw,X56zst79Xjg,https://www.youtube.com/watch?v=X56zst79Xjg,Cantor's Infinity Paradox | Set Theory,Mephistahpheles,UC2RKRtlEUYy72sQFZ--k3eg,"I have this or( variations of this) many times, and I am still not convinced. They ALL seem to treat infinity as a really big finite number. I can pair the natural numbers with the trance n dental . You will never run out of natural numbers, so it does not matter that the trancendentals are more"" concentrated"". Make a list of trancendentals. Pair the first with natural ""1"", the second with ""2"", etc. You will never run out of natural numbers, so you will always be able to pair EVERY trance n dental . The basic problem seems to be confusing number with rate. It is like saying, Chicago"" is 10 km hour / , but Toronto is 100 km hour therefore / . , it is further."" But it tells us NOTHING about the actual distance. Just because we are accumulating data points faster'' with trancendentals, the RATE they occur has nothing to do with the total number of them. My brain just refuses to look at it any other way. : )",162,96.91358025
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLQVvvaa0QuDf2JswnfiGkliBInZnIC4HL,PLQVvvaa0QuDf2JswnfiGkliBInZnIC4HL,UCfzlCWGWYyIQ0aLC5w48gBQ,imPpT2Qo2sk,https://www.youtube.com/watch?v=imPpT2Qo2sk,Chunking - Natural Language Processing With Python and NLTK p.5,DMG,UC0Tl-emNj8gTf2S7dnW1GUg,do these <> symbols mean grouping here? in( chunk Gram 8:17),9,100.0
dashboard creation in tableau,https://www.youtube.com/watch?v=oAIubTqg-Kw,(Blank),UCBOs6624oqScw8PaU-Jzw9A,oAIubTqg-Kw,https://www.youtube.com/watch?v=oAIubTqg-Kw,Tableau Dashboard from Start to End (Part 1)| HR Dashboard | Beginner to Pro | Tableau Project,Al Amin,UC9cTNegrfE2s4eBo2HavQrA,Please make a video how to make background,8,100.0
dashboard creation in tableau,https://www.youtube.com/watch?v=aHaOIvR00So,(Blank),UCkw4JCwteGrDHIsyIIKo4tQ,aHaOIvR00So,https://www.youtube.com/watch?v=aHaOIvR00So,Tableau Full Course - Learn Tableau in 6 Hours | Tableau Training for Beginners | Edureka,YASHIKA SINGH,UCJCISumEgtBF77ga4VtKZIA,Awesome! very informative. Please share the dataset for the personal practice,11,90.90909091
exploratory data analysis,https://www.youtube.com/watch?v=P0_gjv3j9YQ,(Blank),UCHXa4OpASJEwrHrLeIzw7Yg,P0_gjv3j9YQ,https://www.youtube.com/watch?v=P0_gjv3j9YQ,Do FASTER Python Exploratory Data Analysis with this!,Arup Mallick,UC2pGMyJ7g55PU131TL6QQYA,That is awesome. 👍,3,100.0
Probability,https://www.youtube.com/watch?v=mYbdGLnTd4c,(Blank),UC9dyrsYEmD4iGJ8Oz1G5dpw,mYbdGLnTd4c,https://www.youtube.com/watch?v=mYbdGLnTd4c,Probability Trick | Probability Aptitude Tricks | Probability DSSSB/CLASS 10/CLASS 12/Short Trick,MOUNIKA UTKOOR,UCGzBooTGSYCGV2R05QbhXZw,Sir please make full Cristal clear video on probability 🙏,9,88.88888889
ANN Model,https://www.youtube.com/playlist?list=PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,UCYO_jab_esuFRV4b17AJtAw,IHZwWFHWa-w,https://www.youtube.com/watch?v=IHZwWFHWa-w,"Gradient descent, how neural networks learn | Chapter 2, Deep learning",Pritish Mishra,UCQ9F_R0AOwuqipFKNdtTJ2g,"Imagine Grant making a book on Mathematics"" behind Machine learning and Deep Learning"" !!",13,100.0
exploratory data analysis,https://www.youtube.com/playlist?list=PLZoTAELRMXVPQyArDHyQVjQxjj_YmEuO9,PLZoTAELRMXVPQyArDHyQVjQxjj_YmEuO9,UCNU_lfiiWBdtULKOw6X0Dig,xSXGcuiEzUc,https://www.youtube.com/watch?v=xSXGcuiEzUc,D-Tale The Best Library To Perform Exploratory Data Analysis Using Single Line Of Code🔥🔥🔥🔥,Natarajan Lalgudi,UCJj_m-YXU0C47J2y-ZXOB3g,Just used it on colab. Did the following to make it work: import d tale import dtaleap. as d tale app d tale apUSE. COLAB = True,26,84.61538462
Decision Tree,https://www.youtube.com/watch?v=ydvnVw80I_8,(Blank),UC1S4Jeodbr5EbsCOIgBWJPQ,ydvnVw80I_8,https://www.youtube.com/watch?v=ydvnVw80I_8,Decision Analysis 3: Decision Trees,TINNY KHAMBULE -TYAMZASHE,UCKy4eV_rSRbaMetOBepyrhg,Perfect,1,100.0
dashboard creation in tableau,https://www.youtube.com/watch?v=mvpGTXRLIQc,(Blank),UCL2ls5uXExB4p6_aZF2rUyg,mvpGTXRLIQc,https://www.youtube.com/watch?v=mvpGTXRLIQc,Build a Tableau COVID-19 Dashboard,Fatai King,UClPgv34nfU8xoh8nEe6-25A,Anthony great video. Thank you!,5,100.0
dashboard creation in tableau,https://www.youtube.com/playlist?list=PLge_oNJswtYsOJlAvE1afXtmoJo27lbsm,PLge_oNJswtYsOJlAvE1afXtmoJo27lbsm,UCBlr2jG1onljL-gUy9bbhJw,wEfaoAa99XY,https://www.youtube.com/watch?v=wEfaoAa99XY,Responsive Side Navigation Bar in HTML CSS And JavaScript | Dashboard Sidebar Menu,Umaru Xellyne,UCi7fdCKCfBvNzuYAPDyRwZA,Thanks for tutor 👍 this is what I am looking for,10,100.0
classification in machine learning,https://www.youtube.com/playlist?list=PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,UCtYLUTtgS3k1Fg4y5tAhLbw,O2L2Uv9pdDA,https://www.youtube.com/watch?v=O2L2Uv9pdDA,"Naive Bayes, Clearly Explained!!!",Julio Ribeiro,UC26NO5CyMae7tekinCXXo5A,bam . easy to teach even th5 grade students,8,100.0
ANN Model,https://www.youtube.com/watch?v=bfmFfD2RIcg,(Blank),UCsvqVGtbbyHaMoevxPAq9Fg,bfmFfD2RIcg,https://www.youtube.com/watch?v=bfmFfD2RIcg,Neural Network In 5 Minutes | What Is A Neural Network? | How Neural Networks Work | Simplilearn,Dhplaz,UCRfF0KZZEmnBswSnjBxmMZQ,I do not think my neutrons understand this video,9,100.0
Decision Tree,https://www.youtube.com/playlist?list=PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,UCtYLUTtgS3k1Fg4y5tAhLbw,g9c66TUylZ4,https://www.youtube.com/watch?v=g9c66TUylZ4,"Regression Trees, Clearly Explained!!!",Simeon Gill,UCv3I-VVPGmgt-vCkgSFgz0A,Do you have a random Forest regression tutorial,8,100.0
Probability,https://www.youtube.com/watch?v=lZSL7Tm5ViA,(Blank),UCeAnrUKcxFGrMXfHgj0eMjg,lZSL7Tm5ViA,https://www.youtube.com/watch?v=lZSL7Tm5ViA,Probability,Kaviya Xavier,UCZ2t-9j8rRVlFjEVtZHt0_Q,01-Dec,1,100.0
Linear Algebra,https://www.youtube.com/watch?v=kjBOesZCoqc,(Blank),UCYO_jab_esuFRV4b17AJtAw,kjBOesZCoqc,https://www.youtube.com/watch?v=kjBOesZCoqc,Essence of linear algebra preview,Ning Wang,UC06UJsgRJADEBUxzsoMKPXQ,Magically acceptable to my brain.,5,100.0
classification in machine learning,https://www.youtube.com/playlist?list=PLYwpaL_SFmcBhOEPwf5cFwqo5B-cP9G4P,PLYwpaL_SFmcBhOEPwf5cFwqo5B-cP9G4P,UCyHta2dyCTkf29AB67AYn7A,VImxF-9jk1E,https://www.youtube.com/watch?v=VImxF-9jk1E,Logistic Regression Explained in Hindi,Maaz Osmany,UCg99uQfkokKCkxAIZZoSseQ,Cursed with good teaching skills,5,100.0
Decision Tree,https://www.youtube.com/playlist?list=PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,UCtYLUTtgS3k1Fg4y5tAhLbw,3CC4N4z3GJc,https://www.youtube.com/watch?v=3CC4N4z3GJc,Gradient Boost Part 1 (of 4): Regression Main Ideas,Marjun Odtojan,UCTnTJS5VCt5vOH_yuuCk4QA,Great job sir. I am hoping that you will make a video on explaining Frequency Ratio. Thank you.,18,100.0
Linear Regression,https://www.youtube.com/playlist?list=PLblh5JKOoLUIzaEkCLIUxQFjPIlapw8nU,PLblh5JKOoLUIzaEkCLIUxQFjPIlapw8nU,UCtYLUTtgS3k1Fg4y5tAhLbw,PaFPbb66DxQ,https://www.youtube.com/watch?v=PaFPbb66DxQ,The Main Ideas of Fitting a Line to Data (The Main Ideas of Least Squares and Linear Regression.),Amr Ibrahim,UC_eonrEH-SEKEuw7MNFmN_Q,You are an incredible teacher.,5,100.0
ANN Model,https://www.youtube.com/playlist?list=PL53BE265CE4A6C056,PL53BE265CE4A6C056,UC640y4UvDAlya_WOj5U4pfA,xbYgKoG4x2g,https://www.youtube.com/watch?v=xbYgKoG4x2g,Lec-1 Introduction to Artificial Neural Networks,Sameh Ghanmi,UCtiJUtJufap_shxUZJqVCGQ,"Thank you sir. Indians give very important lectures but sometimes there is a problem with the accent so I cannot quite understand it. Fortunately for me, this lecture is clear enough.",31,96.77419355
Decision Tree,https://www.youtube.com/playlist?list=PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,UCtYLUTtgS3k1Fg4y5tAhLbw,3CC4N4z3GJc,https://www.youtube.com/watch?v=3CC4N4z3GJc,Gradient Boost Part 1 (of 4): Regression Main Ideas,Shiva Dumnawar,UCUz7_cgf3iiQb2CzkFsGGeQ,thanks josh.,2,100.0
Linear Algebra,https://www.youtube.com/playlist?list=PL49CF3715CB9EF31D,PL49CF3715CB9EF31D,UCEBb1b_L6zDS3xTUrIALZOw,JibVXBElKL0,https://www.youtube.com/watch?v=JibVXBElKL0,"5. Transposes, Permutations, Spaces R^n",thinkpad20,UC2VlwxJM6gTh-FmRX6O1hrA,"I am guessing this was a re do lecture, probably due to some recording malfunction when they first recorded it. It would be odd to have a packed room for lecture 4 and then have no one show up to lecture 5, haha.",41,97.56097561
