topic,Unique_Column,playlist_id,channel_id,video_id,video_link,video_title,username,user_id,Comment,length,Sum
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLQVvvaa0QuDf2JswnfiGkliBInZnIC4HL,PLQVvvaa0QuDf2JswnfiGkliBInZnIC4HL,UCfzlCWGWYyIQ0aLC5w48gBQ,w36-U-ccajM,https://www.youtube.com/watch?v=w36-U-ccajM,Stop Words - Natural Language Processing With Python and NLTK p.2,Sean Raf,UCpN6xt5L-KzfCPUUDWahu1w,Your videos are extremely informative and easy to follow. Keep up the good work man!,15,100.0
dashboard creation in tableau,https://www.youtube.com/playlist?list=PLge_oNJswtYsOJlAvE1afXtmoJo27lbsm,PLge_oNJswtYsOJlAvE1afXtmoJo27lbsm,UCFMqvV0u9OevHVQS1IS9Rvw,Hfj7ujQxeQE,https://www.youtube.com/watch?v=Hfj7ujQxeQE,"MODERN DASHBOARD UI DESAIN, NO VBA, NO MACRO, 100% PIVOT TABLES AND FORMULAS",Tony Phen,UCYhC5H5R50yo-SYd1h8jmpA,now a . apa kak. hehe,5,80.0
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLZoTAELRMXVMdJ5sqbCK2LiM0HhQVWNzm,PLZoTAELRMXVMdJ5sqbCK2LiM0HhQVWNzm,UCNU_lfiiWBdtULKOw6X0Dig,6EXP2-d_xQA,https://www.youtube.com/watch?v=6EXP2-d_xQA,Tutorial 31- Back Propagation In Recurrent Neural Network,Nithin M.kannal,UCOxsht_fOPO76NTZ5frxSWA,when it knows to end I mean it has reached global minima,12,100.0
Decision Tree,https://www.youtube.com/playlist?list=PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,UCtYLUTtgS3k1Fg4y5tAhLbw,q90UDEgYqeI,https://www.youtube.com/watch?v=q90UDEgYqeI,Classification Trees in Python from Start to Finish,sreejay sreedharan,UC4bHxekelaO6WEm1t0zgvng,"Hi Josh , very nice video as usual may . 🙏 . I request you for a future webinar on multi variate time series forecasting using ML techniques.",24,100.0
Set Theory,https://www.youtube.com/watch?v=dJvIW8fHO_8,(Blank),UCiGyWN6DEbnj2alu7iapuKQ,dJvIW8fHO_8,https://www.youtube.com/watch?v=dJvIW8fHO_8,Set Theory 04 | De Morgan's Law  | AdditionTheorem on Sets |  Class 11 | CBSE | JEE,Gurpreet Singh,UCA5jccVo42_5L6WLwq6GEmQ,I proved nd2 law of complement !!,6,83.33333333
Decision Tree,https://www.youtube.com/playlist?list=PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,UCtYLUTtgS3k1Fg4y5tAhLbw,g9c66TUylZ4,https://www.youtube.com/watch?v=g9c66TUylZ4,"Regression Trees, Clearly Explained!!!",La Penny,UCw5eclnaASuXvcEatpt7ajQ,"I love all the OH"" nou "" alarms and the BAM",10,100.0
Linear Regression,https://www.youtube.com/watch?v=owI7zxCqNY0,(Blank),UCbdsyFBdG0Fmjroqk-ZoPcg,owI7zxCqNY0,https://www.youtube.com/watch?v=owI7zxCqNY0,Video 1: Introduction to Simple Linear Regression,deepshikha kansara,UCDHgxEzGD8cl2AyGAHa1VCQ,"Very well explained linear regression ! I did not understand the concepts of linear regression and confidence interval earlier, but after watching this videos, now my fundamentals are clear related to this topic.",32,100.0
Linear Regression,https://www.youtube.com/playlist?list=PLblh5JKOoLUIzaEkCLIUxQFjPIlapw8nU,PLblh5JKOoLUIzaEkCLIUxQFjPIlapw8nU,UCtYLUTtgS3k1Fg4y5tAhLbw,nk2CQITm_eo,https://www.youtube.com/watch?v=nk2CQITm_eo,"Linear Regression, Clearly Explained!!!",Inez,UCSYskwQLRJ-SQy3a8Hdhq0g,I have a question about squaring the residuals. Is it possible to calculate everything by just taking the absolute values of the residuals instead of squaring them? Your videos are so very helpful thank you!!! xxx,36,100.0
ANN Model,https://www.youtube.com/watch?v=bfmFfD2RIcg,(Blank),UCsvqVGtbbyHaMoevxPAq9Fg,bfmFfD2RIcg,https://www.youtube.com/watch?v=bfmFfD2RIcg,Neural Network In 5 Minutes | What Is A Neural Network? | How Neural Networks Work | Simplilearn,21pcs006_Pradeep Jha,UCwVkUaL6r_TgX36Dw8QyVkA,You have any particular module for Par mutation parity machine,10,100.0
Decision Tree,https://www.youtube.com/playlist?list=PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,UCtYLUTtgS3k1Fg4y5tAhLbw,q90UDEgYqeI,https://www.youtube.com/watch?v=q90UDEgYqeI,Classification Trees in Python from Start to Finish,Dante Noguez,UCb5UOEaGhHXuLFqddr6AQTw,"Double BAM! Haha, I love this guy",7,85.71428571
Decision Tree,https://www.youtube.com/watch?v=tYPi6qcCQbg,(Blank),UCxOQ-HjJws0Nrh7v-05cxCw,tYPi6qcCQbg,https://www.youtube.com/watch?v=tYPi6qcCQbg,¿Qué es Decision Tree y Random Forest?,Emanuel Lorenzo,UCFALUS4m9aejocPpDooJmWA,Pensé question iba a ser un video en Ing l sé jajaja,12,91.66666667
Set Theory,https://www.youtube.com/watch?v=dJvIW8fHO_8,(Blank),UCiGyWN6DEbnj2alu7iapuKQ,dJvIW8fHO_8,https://www.youtube.com/watch?v=dJvIW8fHO_8,Set Theory 04 | De Morgan's Law  | AdditionTheorem on Sets |  Class 11 | CBSE | JEE,Sanket Choudhary,UC5JCDk4fZ-Dj7SxoobDC07A,Like If you love the physical wallah 👍,7,100.0
Probability,https://www.youtube.com/watch?v=qYqS5Ib7TxA,(Blank),UCEg3PHVR0vt3azbs_Qk_6cw,qYqS5Ib7TxA,https://www.youtube.com/watch?v=qYqS5Ib7TxA,Probability | Class 11 Maths,RUSHIL,UCx_D5jiOgViWgkygGq3-5sw,Learning some basics for th12 probability for tomorrows' exam . Wow,10,100.0
Linear Algebra,https://www.youtube.com/watch?v=J7DzL2_Na80,(Blank),UCEBb1b_L6zDS3xTUrIALZOw,J7DzL2_Na80,https://www.youtube.com/watch?v=J7DzL2_Na80,1. The Geometry of Linear Equations,george Mathew,UCUjliff99VHEiwYxReEfveg,Projectile motion equations,3,100.0
Decision Tree,https://www.youtube.com/playlist?list=PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,UCtYLUTtgS3k1Fg4y5tAhLbw,J4Wdy0Wc_xQ,https://www.youtube.com/watch?v=J4Wdy0Wc_xQ,"StatQuest: Random Forests Part 1 - Building, Using and Evaluating",JordanMakesMaps,UCP4MgDrMJUpvUB9Tm9O19fA,"Hey Josh, great video. I am curious, why do we not remove the trees that incorrectly classified the out of bag samples from the forest since we know that they lower the accuracy and increase the error of our forest?",40,100.0
dashboard creation in tableau,https://www.youtube.com/watch?v=mvpGTXRLIQc,(Blank),UCL2ls5uXExB4p6_aZF2rUyg,mvpGTXRLIQc,https://www.youtube.com/watch?v=mvpGTXRLIQc,Build a Tableau COVID-19 Dashboard,Julia Bb,UCqGuMzmYuwPJquncYL9AhRQ,Thank You so much!!,4,100.0
ANN Model,https://www.youtube.com/playlist?list=PLeo1K3hjS3uu7CxAacxVndI4bE_o3BDtO,PLeo1K3hjS3uu7CxAacxVndI4bE_o3BDtO,UCh9nVJoWXmFb7sLApWGcLPQ,Wibxjrxf5ko,https://www.youtube.com/watch?v=Wibxjrxf5ko,"Matrix Basics | Deep Learning Tutorial 10 (Tensorflow Tutorial, Keras & Python)",RAKESH TIWARI,UCm7eJS3c2-85l7Wl4KgERwQ,You are g8. Your explanation is simplest.,7,100.0
Probability,https://www.youtube.com/playlist?list=PLU6SqdYcYsfLRq3tu-g_hvkHDcorrtcBK,PLU6SqdYcYsfLRq3tu-g_hvkHDcorrtcBK,UC_4NoVAkQzeSaxCgm-to25A,G0H340p97YE,https://www.youtube.com/watch?v=G0H340p97YE,Rank Correlation | Repeated Rank Correlation | Spearman Rank Correlation,Shabdarali Marediya,UCpfKJEbSyCmYq2jZXOg3I0g,too good explanation 👍,3,100.0
Set Theory,https://www.youtube.com/watch?v=dJvIW8fHO_8,(Blank),UCiGyWN6DEbnj2alu7iapuKQ,dJvIW8fHO_8,https://www.youtube.com/watch?v=dJvIW8fHO_8,Set Theory 04 | De Morgan's Law  | AdditionTheorem on Sets |  Class 11 | CBSE | JEE,Amit Maurya,UCy9L82zJFo2vln_oJ1y6xBQ,"Very interesting, sir your teaching math od is too good",10,100.0
Decision Tree,https://www.youtube.com/watch?v=PHxYNGo8NcI,(Blank),UCh9nVJoWXmFb7sLApWGcLPQ,PHxYNGo8NcI,https://www.youtube.com/watch?v=PHxYNGo8NcI,Machine Learning Tutorial Python - 9  Decision Tree,Hafsa H,UCR_MY_vcQ0sBf1XDZpZf3Eg,how can I predict new values not found in the data,11,100.0
classification in machine learning,https://www.youtube.com/playlist?list=PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,UCtYLUTtgS3k1Fg4y5tAhLbw,EuBBz3bI-aA,https://www.youtube.com/watch?v=EuBBz3bI-aA,Machine Learning Fundamentals: Bias and Variance,Arthurus,UCUJSIF7yJJGbKhzPe6ofXEg,"Thanks a lot, man.",4,100.0
Probability,https://www.youtube.com/watch?v=mYbdGLnTd4c,(Blank),UC9dyrsYEmD4iGJ8Oz1G5dpw,mYbdGLnTd4c,https://www.youtube.com/watch?v=mYbdGLnTd4c,Probability Trick | Probability Aptitude Tricks | Probability DSSSB/CLASS 10/CLASS 12/Short Trick,Sachin Bouri,UCIqm5vlu4-DiCh0LSemXwCQ,Yes sir,2,100.0
Set Theory,https://www.youtube.com/watch?v=WbWlUUkjJVQ,(Blank),UC9dyrsYEmD4iGJ8Oz1G5dpw,WbWlUUkjJVQ,https://www.youtube.com/watch?v=WbWlUUkjJVQ,Sets Class 11 |  Maths Chapter 1 | Concept/Types/Questions/Solutions/Concept/Represention/Super Set,Sahil Kumar,UCEfjjj-GXOgxb-Xvj2jFLxw,Most most thanks sir for sets chapter this video is very helpful and motivation for continue study of class th11,20,100.0
exploratory data analysis,https://www.youtube.com/watch?v=PPEHpg2RixQ,(Blank),UCCWi3hpnq_Pe03nGxuS7isg,PPEHpg2RixQ,https://www.youtube.com/watch?v=PPEHpg2RixQ,Session 29 - Exploratory Data Analysis | Data Analysis Process | DSMP 2022-23,Ajith Poojary,UCIViOB8mu5Yn84LUrh2Z2iA,Thank you. You are the best,6,100.0
Linear Regression,https://www.youtube.com/watch?v=OCwZyYH14uw,(Blank),UCkw4JCwteGrDHIsyIIKo4tQ,OCwZyYH14uw,https://www.youtube.com/watch?v=OCwZyYH14uw,Linear Regression vs Logistic Regression | Data Science Training | Edureka,Pratibha Singh,UCIXo7pv4X-ylPGvREULf6pQ,Nice video,2,100.0
ANN Model,https://www.youtube.com/playlist?list=PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,UCYO_jab_esuFRV4b17AJtAw,Ilg3gGewQ5U,https://www.youtube.com/watch?v=Ilg3gGewQ5U,"What is backpropagation really doing? | Chapter 3, Deep learning",generaldefence,UCfaRX4K5vitU2lxi2XIem5g,I use Brave rewards on you man you are that worth it D:,13,100.0
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLKnIA16_RmvZo7fp5kkIth6nRTeQQsjfX,PLKnIA16_RmvZo7fp5kkIth6nRTeQQsjfX,UCCWi3hpnq_Pe03nGxuS7isg,DDfLc5AHoJI,https://www.youtube.com/watch?v=DDfLc5AHoJI,Word2vec Complete Tutorial | CBOW and Skip-gram | Game of Thrones Word2vec,Sid Indian,UCdS_8BSECDYsUhTlXte658w,my Scatter plot Out Collapsed 😞,5,100.0
classification in machine learning,https://www.youtube.com/playlist?list=PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,UCtYLUTtgS3k1Fg4y5tAhLbw,9T0wlKdew6I,https://www.youtube.com/watch?v=9T0wlKdew6I,Saturated Models and Deviance,Hajer,UCvlfyzbl1JppTC0FmBreZZg,"If I have a model contain four parameters with three variables as like concentration, times and their interaction, is the model with just theirs interaction as a variable and contain two parameters, is it a nested model?",37,100.0
Set Theory,https://www.youtube.com/watch?v=WbWlUUkjJVQ,(Blank),UC9dyrsYEmD4iGJ8Oz1G5dpw,WbWlUUkjJVQ,https://www.youtube.com/watch?v=WbWlUUkjJVQ,Sets Class 11 |  Maths Chapter 1 | Concept/Types/Questions/Solutions/Concept/Represention/Super Set,vijay pandey,UCS3eRmVhBpOGBIt7_ONtUMA,Sir please continue the series,5,100.0
Linear Regression,https://www.youtube.com/playlist?list=PLF596A4043DBEAE9C,PLF596A4043DBEAE9C,UClD8c_piy1nrJySPJUgyivg,JvS2triCgOY,https://www.youtube.com/watch?v=JvS2triCgOY,How to calculate linear regression using least square method,murmure,UCqsffoB_lklOZ7E4YLyvPKQ,"I really appreciate your videos. Our teacher is making things more complicated than necessary, so that we cannot really follow him. Thank you very much for making it easy to understand.",31,100.0
dashboard creation in tableau,https://www.youtube.com/watch?v=oTyCZVnNVZA,(Blank),UCBOs6624oqScw8PaU-Jzw9A,oTyCZVnNVZA,https://www.youtube.com/watch?v=oTyCZVnNVZA,Tableau Dashboard from Start to End (Part 2)| HR Dashboard | Beginner to Pro | Tableau Project,Vishal Singh Bati,UCyMIy4KBX0t6CdjFL_y6NXQ,I am trying to display the Sum of Employee Count in the worksheet in Text format but nothing is displaying. Even I tried some different measures to display in text but it is not working. Is there any settings I am missing here to update?,45,100.0
exploratory data analysis,https://www.youtube.com/watch?v=v2oNWja7M2E,(Blank),UC8uU_wruBMHeeRma49dtZKA,v2oNWja7M2E,https://www.youtube.com/watch?v=v2oNWja7M2E,Beginner to Pro FREE Excel Data Analysis Course,Arpan Doshi,UCRhUcEsctgurrDxI-0CxmFA,"Spectacular 👌 Low margin, low output",5,100.0
dashboard creation in tableau,https://www.youtube.com/playlist?list=PLge_oNJswtYsOJlAvE1afXtmoJo27lbsm,PLge_oNJswtYsOJlAvE1afXtmoJo27lbsm,UCBlr2jG1onljL-gUy9bbhJw,wEfaoAa99XY,https://www.youtube.com/watch?v=wEfaoAa99XY,Responsive Side Navigation Bar in HTML CSS And JavaScript | Dashboard Sidebar Menu,SADDAM HOSEN,UCur1jCKqV9pn45rAI4kkorQ,Super.!,1,100.0
classification in machine learning,https://www.youtube.com/playlist?list=PLEiEAq2VkUUIcQ6UHDK8DVGH08U9H-PXS,PLEiEAq2VkUUIcQ6UHDK8DVGH08U9H-PXS,UCsvqVGtbbyHaMoevxPAq9Fg,NUXdtN1W1FE,https://www.youtube.com/watch?v=NUXdtN1W1FE,Linear Regression Analysis | Linear Regression in Python | Machine Learning Algorithms | Simplilearn,pushpak22Gupta,UC2rnXSQ7e0l2CBUQAPs10Fg,please send me the dataset on,6,83.33333333
Linear Algebra,https://www.youtube.com/watch?v=kYB8IZa5AuE,(Blank),UCYO_jab_esuFRV4b17AJtAw,kYB8IZa5AuE,https://www.youtube.com/watch?v=kYB8IZa5AuE,"Linear transformations and matrices | Chapter 3, Essence of linear algebra",Karanpreet Singh,UCSsDjEVmVLLMSdZcW0zRo6g,"To be honest, I think those dislikes are from high school mathematics teachers. To B3 1 : You just made me fall in love with mathematics, yet again!",26,100.0
exploratory data analysis,https://www.youtube.com/playlist?list=PLZoTAELRMXVPQyArDHyQVjQxjj_YmEuO9,PLZoTAELRMXVPQyArDHyQVjQxjj_YmEuO9,UCNU_lfiiWBdtULKOw6X0Dig,ioN1jcWxbv8,https://www.youtube.com/watch?v=ioN1jcWxbv8,Advance House Price Prediction- Exploratory Data Analysis- Part 1,Karan Shah,UCDaZE9ourWZv4O5mhqJA6Yw,"Tip: To get COLORED bars in bar plot and better intuition, Instead of : data group by feature Sale Price median plot bar . ( ) [ ' ' ] . ( ) . . ( ) Use: snsbarplotxfeatureySalePrice.(=,='', data data = , ciFalse=, estimator no problem median = . ) .",31,93.5483871
dashboard creation in tableau,https://www.youtube.com/watch?v=Lu0jrymqOGM,(Blank),UCdXTfbW26jVkQzqjsRO6JOg,Lu0jrymqOGM,https://www.youtube.com/watch?v=Lu0jrymqOGM,Tableau Dashboard Tips  [Top 10 Tableau Dashboard Design Tips],Long Phan,UCEks7b76TvCMjDNqIxS7auw,"Thank you very much, I learn a lot from your tips.",11,100.0
Decision Tree,https://www.youtube.com/watch?v=coOTEc-0OGw,(Blank),UCPi23Ql765_5smMj2-r0X4g,coOTEc-0OGw,https://www.youtube.com/watch?v=coOTEc-0OGw,1. Decision Tree | ID3 Algorithm | Solved Numerical Example | by Mahesh Huddar,Deepak N,UCX4ogPhHqUAZlYfo6BGFdQA,what ever they say still this like spoon feeding to me !!! arigato,12,91.66666667
exploratory data analysis,https://www.youtube.com/playlist?list=PLZoTAELRMXVPQyArDHyQVjQxjj_YmEuO9,PLZoTAELRMXVPQyArDHyQVjQxjj_YmEuO9,UCNU_lfiiWBdtULKOw6X0Dig,hLDDt_XUeMA,https://www.youtube.com/watch?v=hLDDt_XUeMA,Pandas Visual Analysis- Perform Exploratory Data Analysis In A Single Line Of Code🔥🔥🔥🔥,sk vali,UCYufn5Rzdb2AHa9MgM9oXaw,Sir we are expecting to tell why you left your job. And what is your next plan,17,100.0
Linear Regression,https://www.youtube.com/playlist?list=PLIeGtxpvyG-LoKUpV0fSY8BGKIMIdmfCi,PLIeGtxpvyG-LoKUpV0fSY8BGKIMIdmfCi,UCFrjdcImgcQVyFbK04MBEhA,kHZBy1uVNnM,https://www.youtube.com/watch?v=kHZBy1uVNnM,"Statistics 101: Linear Regression, Fit and Coefficient of Determination",Theodora Rozario,UCq01XQKRIQjwdr2ARzSJJew,Thanks a lot. It was very helpful.,7,100.0
